ID;BIRTHDATE;AGE;SSN;DRIVERS;PASSPORT;PREFIX;SUFFIX;MAIDEN;MARITAL;GENDER;ADDRESS;DESCRIPTION
c29a491a-58a9-4aad-b7db-4bdfbdb5fc0c;2011-02-23;13;999-43-7376;;;;;;;M;64910 Sipes Valley Windsor MA 01270 US;Viral sinusitis (disorder)
f4b95234-80d3-4743-8eb1-4b2471dd58f3;2004-11-11;20;999-61-4689;;;;;;;F;15637 Murphy Summit Suite 446 North Adams MA 01247 US;Chronic sinusitis (disorder)
023230b8-01ca-4d3f-a277-9e535fedb52e;1955-01-31;69;999-70-6851;S99972896;false;Ms.;;;S;F;4328 Kevon Crossing Suite 323 Pittsfield MA 01201 US;Prediabetes
e4755a8d-fd2d-426d-aebf-640553903200;2001-01-22;23;999-61-7560;S99985116;;;;;;M;42914 Olson Islands North Adams MA 01247 US;Perennial allergic rhinitis
c6dc61fb-5161-4e31-9cbd-cd746984b6a8;1930-07-08;60;999-37-9383;S99920856;false;Mr.;;;M;M;69735 Parisian Trafficway Apt. 866 West Stockbridge MA 01266 US;Prediabetes
ce2be9c3-462b-48d2-b3e0-f349324e83b4;1997-02-18;27;999-52-4564;S99930090;X52285581X;Mr.;;;;M;34221 Hammes Squares Williamstown MA 01267 US;Perennial allergic rhinitis
aeb49401-b733-43ee-bc20-7202c372c206;1930-07-01;94;999-53-5440;S99982312;false;Ms.;;;S;F;1686 Gutmann Throughway Apt. 561 Williamstown MA 01267 US;Prediabetes
6bd2b4db-b274-4b2a-b9be-dfec4a7b7cf6;1959-05-27;65;999-33-8714;S99923839;false;Mrs.;;Kreiger23;M;F;6852 Klocko Knolls Suite 430 Pittsfield MA 01202 US;Hypertension
ee8e4fe3-c251-409a-ab48-0b4251d6d93e;1968-10-06;56;999-42-1010;S99922240;X60923798X;Mrs.;;Shields195;M;F;7798 Fay Greens Apt. 899 North Adams MA 01247 US;Hypertension
7f31a5ca-f6d0-4701-a74c-67184405ada8;1970-02-25;54;999-72-1740;S99972247;X71145237X;Mr.;;;M;M;8974 Daron Port Apt. 647 Williamstown MA 01267 US;Viral sinusitis (disorder)
157b4cd1-b46a-4995-bed4-f0b990ea3714;1927-01-20;88;999-45-6265;S99938499;X93777140X;Mr.;;;M;M;10356 Marielle Viaduct Apt. 704 Stockbridge MA 01263 US;Osteoporosis (disorder)
7779fd97-c58f-40cd-9336-441343f75689;1978-10-18;46;999-33-8508;S99914364;X13319870X;Mr.;;;M;M;912 Sarah Circle Suite 429 Windsor MA 01270 US;Drug overdose
e7e5727d-3220-41e7-b5b1-4fd0daf0cd00;1951-11-25;73;999-43-4906;S99934318;X19022255X;Mrs.;;Huel366;M;F;2320 Durgan Tunnel Williamstown MA 01267 US;Prediabetes
89fcaf5a-efb9-40d2-9a5b-917ffbe459ce;2006-09-19;18;999-33-1925;;;;;;;F;499 Kuvalis Ports Acushnet MA 02743 US;Viral sinusitis (disorder)
07b83e9f-dcff-41e2-91db-878fadf608f8;1928-01-15;85;999-80-3484;S99932082;X95370694X;Ms.;;;S;F;4814 Ernie Row Apt. 403 Pittsfield MA 01201 US;Osteoarthritis of knee
71876871-568b-46a8-9913-cae602c3cfd1;1931-05-13;34;999-43-4969;S99952233;X92445999X;Mr.;;;S;M;840 Audra Square West Stockbridge MA 01266 US;Hypertension
cf66c789-81ea-4467-9e9b-830817a09190;1982-05-25;42;999-20-9524;S99966639;X35750687X;Mr.;;;M;M;65144 Hartmann Ridges Sheffield MA 01257 US;Hypertension
6a040305-000a-4129-93ff-b7a9ce1b8e6e;1941-04-23;83;999-88-4476;S99959324;X27220459X;Mrs.;;Crooks128;M;F;844 Delphine Garden Pittsfield MA 01201 US;Osteoporosis (disorder)
9597b341-e2f6-48c6-9542-8082331f9a32;1962-11-05;62;999-94-9699;S99965433;X16040078X;Mr.;;;M;M;6753 Ivory Lane Pittsfield MA 01203 US;Appendicitis
48f68410-80ef-4ca7-b722-c653b9ac4deb;1936-11-18;88;999-67-4053;S99937170;X36203455X;Mrs.;;Hills743;M;F;1053 Diana Divide Apt. 994 Barnstable MA 02630 US;Diabetes
29e12177-6c4a-4e0f-98e3-1554a0c3d870;1982-11-09;42;999-32-7587;S99942652;false;Mr.;;;M;M;472 Mayert Springs Williamstown MA 01267 US;Facial laceration
5fd531b7-f146-405e-9f84-cc905b73bfb1;1956-11-18;68;999-73-7483;S99969148;false;Ms.;;;S;F;556 Antonio Landing Williamstown MA 01267 US;Prediabetes
fbea3964-4810-41c0-812e-45706db27f43;1944-09-24;56;999-65-2249;S99923094;false;Mr.;;;M;M;978 Theo Divide Barnstable MA 02630 US;Coronary Heart Disease
dcdfea72-f9de-4b75-90de-4ad00fc09905;1953-01-27;62;999-51-9810;S99911791;X29239618X;Mrs.;;Mraz432;M;F;1167 Walsh Squares Apt. 133 Williamstown MA 01267 US;Acute viral pharyngitis (disorder)
ec3d11b1-c5e0-4fd9-9281-dec67271e29d;1949-07-24;75;999-50-2026;S99998971;X82491368X;Mr.;;;M;M;97400 Effertz Road Sheffield MA 01257 US;Chronic sinusitis (disorder)
1283efd6-ae15-43eb-ad9b-dab34302e10d;1933-09-15;71;999-36-8102;S99934244;false;Ms.;;;S;F;21638 Emmerich Inlet Suite 268 North Adams MA 01247 US;Hypertension
6c88acbf-87a5-41bb-906d-32f98cf34fbc;2004-12-11;20;999-12-7896;;;;;;;F;643 Al Points Windsor MA 01270 US;Acute viral pharyngitis (disorder)
bfa28947-4eca-42ff-90bf-21b503800242;1933-12-19;82;999-82-5611;S99965088;X97461988X;Mrs.;;Nienow887;M;F;501 Georgianna Drive Apt. 150 Williamstown MA 01267 US;Chronic sinusitis (disorder)
b0e1526e-fae5-41a3-aa1a-6eb9be70fdca;1998-03-18;26;999-13-2642;S99912741;;Mr.;;;;M;70703 Hickle Forest Williamstown MA 01267 US;Perennial allergic rhinitis
a56db56a-9942-40bb-b374-fe6181d99050;1915-12-26;64;999-57-9121;S99983733;X53925308X;Mr.;;;M;M;7136 Rick Neck Barnstable MA 02630 US;Chronic sinusitis (disorder)
f9cb6677-7eb6-4878-8f73-6666b8d58295;1941-05-21;73;999-27-8070;S99984145;X69882292X;Mrs.;;Dickinson336;M;F;806 Doyle Station Apt. 990 Williamstown MA 01267 US;Chronic sinusitis (disorder)
285352d5-e708-46da-93e8-b20470ce20a7;1987-05-25;37;999-28-1154;S99982451;false;Mrs.;;Murazik235;M;F;3134 Candido Ridge Williamstown MA 01267 US;Fracture of forearm
ca920916-2c39-4b8a-a993-f7430ce730c6;1968-09-23;56;999-91-4446;S99960805;X37589307X;Mr.;;;M;M;5435 Kirlin Overpass Williamstown MA 01267 US;Chronic sinusitis (disorder)
a4ad1006-9f51-4009-a82e-c498180832a0;1946-08-24;68;999-14-8983;S99926532;X78423654X;Mr.;;;S;M;356 Isaias Valley Suite 542 Barnstable MA 02630 US;Hypertension
eee19573-965f-4dd1-abfc-1de342b45904;1982-10-05;42;999-96-1139;S99944814;X30246290X;Mrs.;;Botsford57;M;F;631 Morgan Groves Apt. 151 Windsor MA 01270 US;Diabetes
b046a249-5c17-40cd-9b2e-6c0132553812;1930-07-13;81;999-46-2024;S99981296;X64715095X;Mr.;;;S;M;51519 Thalia Harbors Apt. 847 West Stockbridge MA 01266 US;Prediabetes
178e8f16-ace2-46d1-a105-cb2a61366852;1956-05-05;68;999-66-7850;S99936152;false;Mrs.;;Stiedemann939;M;F;619 D'Amore Meadow Williamstown MA 01267 US;Asthma
b8c824f7-fc76-4df5-9dba-97a15e5d3a9b;1944-06-27;56;999-44-8901;S99997327;false;Mr.;;;S;M;784 Jane Ports Barnstable MA 02630 US;Hypertension
eca885ff-035e-41f1-9c0d-560120adb3a1;1978-08-02;46;999-13-3509;S99921568;false;Ms.;;;S;F;82130 Robel Flats Apt. 314 Windsor MA 01270 US;Hypertension
8d707240-b441-426c-8013-3a9fea8f001a;1966-09-22;58;999-10-2232;S99987251;X24600096X;Mrs.;;Conn229;M;F;306 Hank Ridges Windsor MA 01270 US;Chronic sinusitis (disorder)
12177bfa-43ee-42de-965f-25e72d3765ed;1917-12-10;89;999-91-9082;S99920225;X20824833X;Mrs.;;Sanford945;M;F;2388 Columbus Station Pittsfield MA 01201 US;Chronic sinusitis (disorder)
16607faa-79b3-4f94-84f1-589f612d00a3;2010-09-01;14;999-58-5572;;;;;;;F;777 Ferry Drive Williamstown MA 01267 US;Sprain of ankle
2fe5d33b-bf63-4462-8648-dfe260781dee;1916-05-30;51;999-75-8436;S99999663;false;Mr.;;;M;M;7417 Kariane Spring Apt. 920 Barnstable MA 02630 US;Suspected lung cancer (situation)
afa80b0d-35e2-4401-8fb4-e5c922308bbc;1954-03-19;70;999-15-7256;S99912909;false;Mr.;;;M;M;9806 Annetta Course Suite 709 Windsor MA 01270 US;Hypertension
b908fe5c-35a1-44bd-ad1a-9bed82d39bed;1959-03-12;65;999-41-9328;S99979005;false;Mr.;;;M;M;602 Pagac Mission Suite 154 Windsor MA 01270 US;Coronary Heart Disease
b21438f2-d3e4-4c5b-b2b1-db8aa0604ff6;1936-06-10;53;999-12-6430;S99969749;false;Mr.;JD;;M;M;861 Sanford Lodge Suite 401 Acushnet MA 02745 US;Atopic dermatitis
823f42c6-5480-421a-b3da-60296c48ed25;1978-08-22;46;999-37-5668;S99954174;false;Mrs.;;Glover856;M;F;48428 Ruby Fall Apt. 753 Windsor MA 01270 US;Atopic dermatitis
2364b827-e215-4c7a-ab27-215412dfb49a;1933-12-08;91;999-61-3664;S99979858;false;Mrs.;;Johnson303;M;F;46604 Fredrick Tunnel Williamstown MA 01267 US;Hypertension
618f1547-46a3-42ef-9748-6c5bccd62286;2002-11-24;22;999-66-7472;;;;;;;M;9582 Allan Station Apt. 298 Windsor MA 01270 US;Viral sinusitis (disorder)
3389a430-c316-4939-8947-f8a539ed6865;1934-05-25;90;999-86-6221;S99938650;false;Mrs.;;Kulas605;M;F;41020 Angie Wall Suite 271 North Adams MA 01247 US;Viral sinusitis (disorder)
b838cb0b-4590-47b9-b520-b1e5bc0bee64;2005-05-11;19;999-16-3440;;;;;;;M;3702 Veum Hill Suite 981 Acushnet MA 02743 US;Acute viral pharyngitis (disorder)
b0decc16-f575-4a97-b71f-62eccc62d648;1940-12-21;84;999-38-7657;S99982277;false;Mrs.;;Hilpert863;M;F;333 Borer Fields Suite 593 Williamstown MA 01267 US;Prediabetes
c67531da-de57-43f8-a16c-c0b892e34195;1926-11-24;85;999-55-8825;S99932954;false;Mr.;;;M;M;97008 Stanton Drives Apt. 554 Stockbridge MA 01262 US;Prediabetes
14122dee-caa1-4fb8-8a3b-b48ac8330846;1947-01-25;77;999-22-3229;S99957783;false;Mr.;;;M;M;71508 Carlie Ramp Barnstable MA 02630 US;Viral sinusitis (disorder)
fd18a0f3-e871-429f-aee0-7e7379520a1a;1930-10-23;61;999-89-7288;S99947335;false;Mr.;;;M;M;587 Sawayn Run Suite 804 West Stockbridge MA 01266 US;Diabetes
6acee139-a127-4247-9d7f-a56a8b303f33;1989-05-08;35;999-52-2207;S99963090;X78200231X;Mrs.;;Emard123;M;F;616 Heidenreich Camp Apt. 202 Acushnet MA 02743 US;Viral sinusitis (disorder)
a0e9bd97-2f56-4b2e-aa8d-047c5793e905;1944-07-27;80;999-98-6040;S99919739;false;Mr.;;;M;M;101 Parisian Orchard Suite 949 Barnstable MA 02630 US;Localized  primary osteoarthritis of the hand
7718d78f-7dbb-4dbc-954c-fb2a6897c6d4;1936-12-31;42;999-64-1536;S99986587;X92502416X;Mr.;JD;;M;M;6942 Kristina Expressway Suite 324 Acushnet MA 02743 US;Prediabetes
cf132541-a61a-4d2e-8fd5-5f71aec22a4f;2005-05-09;19;999-96-4155;;;;;;;M;638 Stanley Station Suite 523 West Stockbridge MA 01266 US;Fracture of clavicle
09b893f2-e44b-44d6-8501-62fe9e181999;1965-07-18;59;999-21-1296;S99958463;false;Mrs.;;Quitzon392;M;F;71601 Kshlerin River Apt. 555 Windsor MA 01270 US;Viral sinusitis (disorder)
11ebcc67-7560-4c1a-9de0-fd269e3990c5;1982-10-25;42;999-94-7984;S99915762;false;Mrs.;;Satterfield158;M;F;85687 Reichert Mills Suite 518 Acushnet MA 02745 US;Appendicitis
8bafb6a3-e709-462a-b120-4b5d9dcf9139;1954-09-06;70;999-80-7215;S99974173;false;Mrs.;;Hamill808;M;F;9920 Kassandra Plain Suite 161 Williamstown MA 01267 US;Atopic dermatitis
77e3e2dd-b119-4fd2-bd2e-4834ca2081d1;1981-10-02;43;999-73-9332;S99950120;X33006655X;Mr.;;;M;M;82990 Timothy Union Acushnet MA 02743 US;Prediabetes
9e981877-87de-49fe-b169-1dfec45de009;1953-02-09;71;999-12-5742;S99925065;false;Mrs.;;Smith847;M;F;526 Conn Ford Williamstown MA 01267 US;Diabetes
3f50ee58-80e5-4f30-8714-bf1d1b245cf1;1996-01-14;28;999-73-2656;S99913698;false;Ms.;;;;F;90551 Fisher Village Apt. 667 Acushnet MA 02745 US;Atopic dermatitis
b088d812-ecf3-4165-9e5a-b59b2ce5dccc;1942-02-12;82;999-37-2162;S99940430;X48188999X;Mrs.;;Kub782;M;F;7110 Osinski Orchard Windsor MA 01270 US;Prediabetes
618ef902-2227-4647-a75f-463bdffc6e96;1916-03-16;80;999-83-2431;S99999544;false;Mr.;;;M;M;988 Heaney Fork Barnstable MA 02630 US;Chronic sinusitis (disorder)
038f5e7b-c590-48a0-8661-d9b9530bb1c8;1972-07-06;52;999-60-3318;S99987092;false;Mrs.;;Langworth348;M;F;2177 Bahringer Prairie Suite 211 Acushnet MA 02743 US;Atopic dermatitis
af31d97f-bcbc-444f-a128-b0c2ecf535b7;1960-07-23;64;999-84-3996;S99995342;false;Mrs.;;Beatty236;M;F;2207 Karelle Corners North Adams MA 01247 US;Hypertension
7e1d0536-cfe9-42c9-a51d-6fabb7eafecd;1972-10-10;52;999-54-9739;S99955802;false;Mr.;;;M;M;830 Jast Ports Williamstown MA 01267 US;Laceration of forearm
af2b8456-04bb-4b6e-b05d-e5cbdc4a4c5f;1941-12-20;83;999-43-3562;S99930788;X32781264X;Mrs.;;Robel771;M;F;1949 Ewell Corners Acushnet MA 02743 US;Hypertension
15ace2a5-7121-4cf5-bddb-f14c1a4954cd;1974-03-05;50;999-81-8224;S99919649;false;Mrs.;;Labadie734;M;F;46193 Gerson Knoll Apt. 231 Williamstown MA 01267 US;Chronic sinusitis (disorder)
930e4e22-07cf-4469-9006-c8777eb4df69;2001-05-09;23;999-66-2999;S99962879;;;;;;M;296 Lakin Union Williamstown MA 01267 US;Acute bronchitis (disorder)
ba3b03e5-9f5b-49e3-9ed1-34b3cbf9ca16;1963-07-24;61;999-39-9696;S99911997;X44480059X;Mr.;;;M;M;54711 Hilpert Pass Suite 600 Attleboro MA 02703 US;Viral sinusitis (disorder)
2d2c3983-f6e3-4a75-bde3-f776e18766e0;1948-12-01;42;999-59-5055;S99953199;false;Mrs.;;Langosh323;M;F;7799 Kilback Radial Suite 604 Williamstown MA 01267 US;Pulmonary emphysema (disorder)
5396f6ad-7d94-4c08-8c6d-44bff7bbb305;1957-05-11;67;999-21-1219;S99982798;X66354789X;Mr.;;;M;M;825 Ellis Mountain Acushnet MA 02745 US;Prediabetes
00dd00c8-4ad7-4560-bf5c-9c0ccf7d8a19;1961-10-20;63;999-76-6565;S99911502;false;Mr.;;;M;M;9964 Karolann Forge Apt. 172 Williamstown MA 01267 US;Hypertension
1c32afea-b65d-4b65-8d3a-cf05be4d126f;1955-04-09;69;999-98-2389;S99988458;false;Ms.;;;S;F;330 Ryan Locks Suite 547 Williamstown MA 01267 US;Hypertension
230a8e1d-d26f-49ce-9e12-96dfd699ce9f;1937-05-26;74;999-17-1626;S99930021;X45978446X;Mr.;;;S;M;50643 Zetta Shore Acushnet MA 02743 US;Hypertension
1afeec0d-a3c5-46ec-92fe-d3e2028249d8;2013-12-28;11;999-59-8793;;;;;;;M;236 Gerlach Forks Williamstown MA 01267 US;Acute bronchitis (disorder)
3b1c2b51-9207-4da1-ab38-efe76c9cbdb4;1934-10-28;68;999-64-5733;S99946244;false;Mrs.;;Sauer496;M;F;3641 Bogisich Locks Williamstown MA 01267 US;Cardiac Arrest
4c94a00f-ef48-494c-9cd9-72da052b09d5;1992-03-10;32;999-36-8266;S99995739;false;Ms.;;;;F;8426 Schiller Prairie Williamstown MA 01267 US;Childhood asthma
20d23a8b-9cae-4b8c-a44c-6b0ee9a34bec;1969-10-04;55;999-93-9142;S99921219;X47785596X;Ms.;;;S;F;71413 Gianni Bridge Williamstown MA 01267 US;Prediabetes
b630e530-0025-40a4-baff-c829ac7e1592;1955-03-05;69;999-50-9711;S99934917;X41226280X;Ms.;;;S;F;5217 Maddison Ridge Williamstown MA 01267 US;Chronic sinusitis (disorder)
ab870062-7cca-48ec-b46b-3133cd8c22ca;1983-11-25;41;999-11-5092;S99936133;false;Mr.;;;M;M;75222 Reynold Light Attleboro MA 02703 US;Viral sinusitis (disorder)
56cf9e87-8ee1-4d97-bdd7-25362128eb3e;1960-10-09;64;999-40-8357;S99996732;false;Mrs.;;Yost319;M;F;89539 Hammes Terrace Suite 566 Williamstown MA 01267 US;Hypertension
cd24375e-3e2c-4b61-a1c6-7b565a947775;1992-02-25;32;999-25-1976;S99934912;X96927995X;Mr.;;;;M;1353 Velva Spring North Adams MA 01247 US;Viral sinusitis (disorder)
004dd1b1-f069-43f3-bccc-2c14aa23fc40;1980-06-30;44;999-48-7769;S99988010;X10582077X;Mr.;;;M;M;9532 Ryan Curve Williamstown MA 01267 US;Seasonal allergic rhinitis
8baacdbe-659f-47d4-bebb-d40c02dfaa9d;2003-12-08;21;999-36-3115;;;;;;;F;9360 Hintz Falls North Adams MA 01247 US;Fracture of forearm
73ca46a8-d3d6-4cf9-9ff7-79f64883dfe7;1927-01-18;41;999-69-8191;S99968645;false;Mr.;;;S;M;7795 Savion Summit Apt. 669 Stockbridge MA 01263 US;Pulmonary emphysema (disorder)
8fb27d98-ef03-417c-9b8f-756fc0a88102;2004-05-23;20;999-83-9401;;;;;;;M;3285 Ledner Route Apt. 363 North Adams MA 01247 US;Appendicitis
9d0b473b-bcb3-45ee-9363-f5ce8d200ae1;1954-02-17;70;999-14-5847;S99928803;false;Mrs.;;Moore898;M;F;96728 Champlin Dale Suite 891 North Adams MA 01247 US;Chronic sinusitis (disorder)
551d2beb-2669-45ca-be37-de059a71f707;1959-12-31;65;999-48-9859;S99922962;false;Mr.;;;M;M;2362 Vida Falls Williamstown MA 01267 US;Hypertension
c02961fa-4a71-4fb5-837e-378627ebd571;2002-07-04;22;999-94-3423;;;;;;;F;32334 Gaston Ways West Stockbridge MA 01266 US;Acute bronchitis (disorder)
0c2d2f95-a0b8-4027-928d-209eb29bce91;1994-06-14;30;999-18-8289;S99935651;X40021425X;Ms.;;;;F;6082 Wolff Unions Suite 972 Attleboro MA 02703 US;Viral sinusitis (disorder)
7d6f4266-84ed-4e86-b81b-74ea23c50527;1968-01-22;28;999-91-4927;S99967737;X68440099X;Mr.;;;S;M;797 Olson Mall Apt. 371 West Stockbridge MA 01266 US;Coronary Heart Disease
d74c74f0-9966-4e2d-b675-c0b14d785f5a;1955-06-04;69;999-52-8263;S99975504;X44804501X;Mr.;;;M;M;2871 Ryder Lights Williamstown MA 01267 US;Hypertension
48b83ecd-6f87-4739-ad02-b59848e65519;1995-07-10;29;999-31-9497;S99995196;false;Ms.;;;;F;1271 Stacey Expressway Apt. 173 West Stockbridge MA 01266 US;Chronic sinusitis (disorder)
d0e902a1-5685-4a6f-96bc-b9d16a6f7e6b;1996-01-14;28;999-68-6634;S99991498;false;Ms.;;;;F;29649 Turner Island Apt. 226 West Stockbridge MA 01266 US;Acute viral pharyngitis (disorder)
302d91cc-766b-406e-b78a-0a08f6c2f229;2003-10-20;21;999-60-3675;;;;;;;M;464 Pierce Viaduct North Adams MA 01247 US;Viral sinusitis (disorder)
07f7c255-e63d-4506-8b1b-4ee90eb07a3d;1949-02-13;75;999-37-8947;S99996533;X60607389X;Mrs.;;Bauch930;M;F;64505 Bode Mountains Apt. 889 Williamstown MA 01267 US;Chronic sinusitis (disorder)
d91fe283-7411-4d36-890d-1e816d0b5891;1969-01-20;55;999-28-2060;S99962372;false;Mr.;;;M;M;42413 Myah Dale Suite 377 West Stockbridge MA 01266 US;Acute bronchitis (disorder)
f4608065-53d2-49d0-ba35-14ec2019f511;1948-05-19;76;999-47-1094;S99994914;false;Mrs.;;Collins869;M;F;3280 O'Connell Way North Adams MA 01247 US;Cardiac Arrest
e3de03b4-5e7e-4e89-bd0f-cb14521cfa84;1971-08-28;53;999-35-4020;S99934370;X30684591X;Mrs.;;Wilderman814;M;F;50130 Deanna Club North Adams MA 01247 US;Prediabetes
baff88c7-cc96-4a1a-9f5a-f124c839251e;1991-01-18;33;999-27-5394;S99991225;X90146597X;Ms.;;;;F;7843 Maribel Flat Suite 291 North Adams MA 01247 US;Perennial allergic rhinitis with seasonal variation
e8028590-8bc1-4114-a71e-fe590fb1713d;1935-04-05;89;999-38-4368;S99939478;X55120592X;Mrs.;;Pfannerstill41;M;F;57398 Ebert Ville Suite 242 Williamstown MA 01267 US;Hypertension
193f90e7-d8bf-4cfe-881c-05e2f284de26;1969-09-09;55;999-58-4035;S99971937;false;Mr.;;;M;M;384 Linda Square Attleboro MA 02703 US;Chronic sinusitis (disorder)
779126d0-d8f0-4f44-bda7-af08ca09d55b;1968-08-09;56;999-77-9271;S99945925;false;Mrs.;;Schiller21;M;F;870 Aufderhar Mountain Attleboro MA 02703 US;Viral sinusitis (disorder)
ef4e4373-a2da-4dfe-a31b-36f02ea5565c;1937-04-23;79;999-75-3529;S99969768;false;Mr.;;;M;M;442 Anabelle Meadows Acushnet MA 02743 US;Hypertension
bf0c1b88-831a-425a-b815-c5553474aeb6;1990-11-21;34;999-50-9452;S99946795;X41112393X;Ms.;;;;F;5625 Feeney Junctions Apt. 662 Attleboro MA 02703 US;Prediabetes
ea7fa77a-fc1a-41ba-b936-ac72cbb518d8;1967-08-14;57;999-83-8616;S99924647;false;Mr.;;;M;M;632 Ledner Cliff West Stockbridge MA 01266 US;Chronic sinusitis (disorder)
8294248f-7706-4690-8cdb-6e5309575165;1990-10-06;34;999-67-2242;S99955366;X27453448X;Ms.;;;;F;221 Ambrose Pines Suite 350 North Adams MA 01247 US;Laceration of foot
896702fc-03e4-424b-a299-40c569a5d448;1944-01-07;73;999-33-1887;S99969916;X95375698X;Mr.;;;M;M;2803 Adonis Track Suite 192 North Adams MA 01247 US;Brain damage - traumatic
6ba6ff54-0750-44fc-8234-55d45c8e0a6c;1945-09-17;79;999-39-3992;S99921618;X81909374X;Mr.;;;M;M;859 Josephine Circle North Adams MA 01247 US;Chronic sinusitis (disorder)
d0e180a7-26e1-4af5-9b3b-301ad1d71ce3;1972-01-22;52;999-81-3708;S99910192;X52014595X;Mrs.;;Roob929;M;F;783 Klocko Turnpike Attleboro MA 02703 US;Prediabetes
672bea53-9609-4bda-810d-3f7a7e923ece;1930-01-30;94;999-24-4739;S99961518;X83239390X;Mrs.;;Schultz324;M;F;95532 Hudson Grove Suite 760 Pittsfield MA 01203 US;Polyp of colon
8484dce5-e6b4-40b3-adef-c7c6925980d7;1927-08-04;85;999-72-9513;S99931124;false;Mr.;;;M;M;2674 Bednar Via Barnstable MA 02630 US;Prediabetes
7cfa7c49-f9bc-4182-8a2d-392921eed9ac;1983-11-30;41;999-28-1283;S99930891;X33541160X;Mrs.;;Larson691;M;F;27772 Alexandrine Ridge Apt. 478 Attleboro MA 02703 US;Normal pregnancy
46766fbb-b226-4b37-9457-5347b9b33877;1991-07-04;33;999-98-2381;S99965951;X86986537X;Mr.;;;;M;272 Glover Valley Apt. 817 Attleboro MA 02703 US;Chronic sinusitis (disorder)
9bf578fb-ad8c-4e4a-9c25-67121e8a5a72;1964-10-01;60;999-53-5516;S99938383;X54508299X;Mrs.;;VonRueden892;M;F;158 Wilmer Islands Attleboro MA 02703 US;Prediabetes
5e3ea46a-01f9-4675-83a3-c035faa6da24;1946-05-21;33;999-13-3777;S99990831;false;Mrs.;;Swift777;M;F;505 DuBuque Forks Suite 498 Attleboro MA 02703 US;Coronary Heart Disease
3be2a783-01a7-4e18-b2c2-bd76263f4ff5;1963-08-24;61;999-81-6092;S99913456;X50142917X;Mrs.;;Morar586;M;F;7663 Lebsack Villages Apt. 646 Attleboro MA 02703 US;Chronic sinusitis (disorder)
2f2a864a-8111-4356-9b32-14c9232acf3b;1962-03-01;35;999-55-4200;S99963236;false;Ms.;PhD;;S;F;7783 Daniel Flat Attleboro MA 02703 US;Pulmonary emphysema (disorder)
7fea21ef-c2bc-49ae-aa35-4343e478f586;1992-08-05;32;999-93-8455;S99963731;X79800164X;Ms.;;;;F;7585 Dare Brook North Adams MA 01247 US;Whiplash injury to neck
377deddc-9008-46e2-8940-143b87f996e6;1951-08-21;73;999-57-6440;S99968765;false;Mr.;;;M;M;884 Lueilwitz Grove Williamstown MA 01267 US;Prediabetes
697f7367-dc97-477a-902a-ccce868c199f;1977-04-24;47;999-41-2388;S99960314;false;Mr.;;;M;M;135 Clair Run Attleboro MA 02703 US;Hypertension
580c274e-f475-416f-9f93-2a3e430b6930;2001-07-05;23;999-44-7136;;;;;;;F;304 Shyann Lakes Apt. 173 North Adams MA 01247 US;Acute viral pharyngitis (disorder)
f3042448-6e47-49a3-81da-e9063ab76f40;1970-02-04;54;999-72-9017;S99928159;false;Mrs.;;Goldner843;M;F;8430 Hodkiewicz River Apt. 765 Attleboro MA 02703 US;Hypertension
b4d55a7a-6a28-47d3-9450-fdec701c02a5;2004-05-08;20;999-74-1270;;;;;;;F;5090 Simeon Mount Attleboro MA 02703 US;Viral sinusitis (disorder)
4ba3fa13-4742-499e-84d5-2368c0ed6a11;1944-04-16;57;999-23-3605;S99989219;X48982519X;Mr.;;;M;M;2211 Wehner Brooks Apt. 735 North Adams MA 01247 US;Hypertension
463917ad-0b7e-4045-8100-215908e8d6f8;1982-03-24;42;999-63-8561;S99996391;X39210194X;Mr.;;;S;M;87002 Reva Motorway North Adams MA 01247 US;Asthma
7ba59da7-2006-4310-9587-6d68a42d7207;1955-06-21;69;999-26-6511;S99963124;X92063870X;Mrs.;;Leffler929;M;F;71664 Welch Radial Suite 150 Williamstown MA 01267 US;Appendicitis
772984d7-2f85-402f-80b3-4d1c87fc25ed;1965-09-17;59;999-14-4320;S99993132;X88952463X;Mrs.;;Bashirian129;M;F;48280 Turner Lodge Apt. 298 Pittsfield MA 01203 US;Hypertension
6f7cd6df-7739-48ec-8c7f-8cbfa5802130;1925-12-31;89;999-24-6382;S99983798;X33617550X;Ms.;;;S;F;561 Casimer Rue Suite 892 Windsor MA 01270 US;Hypertension
14e5cdd7-7229-42f2-a470-4e7a89bd16d3;1982-04-25;42;999-62-8876;S99975404;false;Mr.;;;M;M;16144 Timothy Ranch Apt. 759 Attleboro MA 02703 US;Perennial allergic rhinitis with seasonal variation
cbc93ed9-b414-4874-8a2d-fe2638f6ef60;1936-07-31;80;999-49-3399;S99995156;false;Mr.;;;M;M;7465 Kurtis Ranch Apt. 796 Acushnet MA 02743 US;Prediabetes
d4f391b8-6321-48cf-aac3-b95dc83522a7;2008-03-15;16;999-73-6392;;;;;;;M;81384 Emely Unions Apt. 177 Attleboro MA 02703 US;Laceration of thigh
d7d7565b-6b0f-4db7-a9fe-42f96b835899;1956-03-14;68;999-21-5180;S99926179;false;Mr.;;;M;M;4000 Blanca Trail North Adams MA 01247 US;Perennial allergic rhinitis with seasonal variation
